file_name,file_path,usable,reason,rows_checked,columns
D14_part16.csv,raw_data/D14_part16.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part9.csv,raw_data/D3_part9.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D17_part18.csv,raw_data/D17_part18.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D8_part12.csv,raw_data/D8_part12.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D20_part30.csv,raw_data/D20_part30.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D20_part24.csv,raw_data/D20_part24.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D14_part3.csv,raw_data/D14_part3.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part26.csv,raw_data/D3_part26.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part32.csv,raw_data/D3_part32.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D20_part18.csv,raw_data/D20_part18.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
handling_part29.csv,raw_data/handling_part29.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
handling_part15.csv,raw_data/handling_part15.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
D5_part11.csv,raw_data/D5_part11.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
dynamic_part11.csv,raw_data/dynamic_part11.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 8, 10, 2019"
D6_part6.csv,raw_data/D6_part6.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D1_part7 (1).csv,raw_data/D1_part7 (1).csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D12_part4.csv,raw_data/D12_part4.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
part8_2.csv,raw_data/part8_2.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 30, 9, 2020"
D6_part7.csv,raw_data/D6_part7.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
JRC-Cher_240918_rec1_part2_highway.csv,raw_data/JRC-Cher_240918_rec1_part2_highway.csv,False,missing_vehicle_id_x_y_time_or_frame,50,"date, 24, 9, 2018, unnamed:_4, unnamed:_5, unnamed:_6, unnamed:_7, unnamed:_8, unnamed:_9, unnamed:_10, unnamed:_11, unnamed:_12, unnamed:_13, unnamed:_14, unnamed:_15, unnamed:_16, unnamed:_17, unnamed:_18, unnamed:_19, unnamed:_20, unnamed:_21, unnamed:_22, unnamed:_23, unnamed:_24, unnamed:_25"
D13_part33 (1).csv,raw_data/D13_part33 (1).csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
dynamic_part10.csv,raw_data/dynamic_part10.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 8, 10, 2019"
D5_part10.csv,raw_data/D5_part10.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
handling_part14.csv,raw_data/handling_part14.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
D19_part1.csv,raw_data/D19_part1.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
handling_part28.csv,raw_data/handling_part28.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
D20_part19.csv,raw_data/D20_part19.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part33.csv,raw_data/D3_part33.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part27.csv,raw_data/D3_part27.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D5_part7 (1).csv,raw_data/D5_part7 (1).csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D20_part25.csv,raw_data/D20_part25.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D14_part2.csv,raw_data/D14_part2.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D20_part31.csv,raw_data/D20_part31.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D8_part13.csv,raw_data/D8_part13.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part8.csv,raw_data/D3_part8.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D14_part17.csv,raw_data/D14_part17.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D17_part8.csv,raw_data/D17_part8.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D14_part15.csv,raw_data/D14_part15.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D20_part27.csv,raw_data/D20_part27.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part19.csv,raw_data/D3_part19.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D20_part33.csv,raw_data/D20_part33.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D8_part11.csv,raw_data/D8_part11.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part31.csv,raw_data/D3_part31.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part25.csv,raw_data/D3_part25.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D19_part3.csv,raw_data/D19_part3.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
handling_part16.csv,raw_data/handling_part16.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
dynamic_part12.csv,raw_data/dynamic_part12.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 8, 10, 2019"
JRC-VC_280219_part3.csv,raw_data/JRC-VC_280219_part3.csv,False,missing_vehicle_id_x_y_time_or_frame,50,"date, 28, 2, 2019, unnamed:_4, unnamed:_5, unnamed:_6, unnamed:_7, unnamed:_8, unnamed:_9, unnamed:_10, unnamed:_11, unnamed:_12, unnamed:_13, unnamed:_14, unnamed:_15, unnamed:_16, unnamed:_17, unnamed:_18, unnamed:_19, unnamed:_20, unnamed:_21, unnamed:_22, unnamed:_23, unnamed:_24, unnamed:_25, unnamed:_26, unnamed:_27, unnamed:_28, unnamed:_29, unnamed:_30, unnamed:_31, unnamed:_32, unnamed:_33, unnamed:_34, unnamed:_35, unnamed:_36, unnamed:_37, unnamed:_38, unnamed:_39, unnamed:_40, unnamed:_41, unnamed:_42, unnamed:_43, unnamed:_44, unnamed:_45, unnamed:_46, unnamed:_47, unnamed:_48, unnamed:_49, unnamed:_50, unnamed:_51, unnamed:_52, unnamed:_53, unnamed:_54, unnamed:_55, unnamed:_56, unnamed:_57, unnamed:_58, unnamed:_59, unnamed:_60, unnamed:_61, unnamed:_62, unnamed:_63, unnamed:_64, unnamed:_65, unnamed:_66, unnamed:_67, unnamed:_68, unnamed:_69, unnamed:_70"
D6_part5.csv,raw_data/D6_part5.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
dynamic_part8.csv,raw_data/dynamic_part8.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 8, 10, 2019"
D6_part4.csv,raw_data/D6_part4.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
part8_1.csv,raw_data/part8_1.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 30, 9, 2020"
dynamic_part9.csv,raw_data/dynamic_part9.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 8, 10, 2019"
JRC-VC_280219_part2.csv,raw_data/JRC-VC_280219_part2.csv,False,missing_vehicle_id_x_y_time_or_frame,50,"date, 28, 2, 2019, unnamed:_4, unnamed:_5, unnamed:_6, unnamed:_7, unnamed:_8, unnamed:_9, unnamed:_10, unnamed:_11, unnamed:_12, unnamed:_13, unnamed:_14, unnamed:_15, unnamed:_16, unnamed:_17, unnamed:_18, unnamed:_19, unnamed:_20, unnamed:_21, unnamed:_22, unnamed:_23, unnamed:_24, unnamed:_25, unnamed:_26, unnamed:_27, unnamed:_28, unnamed:_29, unnamed:_30, unnamed:_31, unnamed:_32, unnamed:_33, unnamed:_34, unnamed:_35, unnamed:_36, unnamed:_37, unnamed:_38, unnamed:_39, unnamed:_40, unnamed:_41, unnamed:_42, unnamed:_43, unnamed:_44, unnamed:_45, unnamed:_46, unnamed:_47, unnamed:_48, unnamed:_49, unnamed:_50, unnamed:_51, unnamed:_52, unnamed:_53, unnamed:_54, unnamed:_55, unnamed:_56, unnamed:_57, unnamed:_58, unnamed:_59, unnamed:_60, unnamed:_61, unnamed:_62, unnamed:_63, unnamed:_64, unnamed:_65, unnamed:_66, unnamed:_67, unnamed:_68, unnamed:_69, unnamed:_70"
dynamic_part13.csv,raw_data/dynamic_part13.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 8, 10, 2019"
D19_part2.csv,raw_data/D19_part2.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
